243	-38.125099	0.009275	603.773621
244	-40.603050	0.007312	654.088074
245	-41.818863	0.006393	1056.603760
246	-43.608749	0.005077	905.660400
247	-44.131180	0.004824	805.031433
248	-43.687149	0.005042	654.088074
249	-38.552021	0.008458	1106.918213
250	-35.787117	0.012382	855.345886
251	-35.863651	0.012632	603.773621
252	-35.698593	0.012940	704.402527
253	-34.679695	0.014263	553.459106
254	-33.300770	0.016278	905.660400
255	-34.522549	0.014179	754.716980
256	-34.910179	0.013648	704.402527
257	-35.849598	0.012767	553.459106
258	-34.922325	0.014020	553.459106
259	-36.974869	0.010846	805.031433
260	-36.309925	0.011817	603.773621
261	-34.747452	0.014383	402.515717
262	-34.062645	0.014172	1056.603760
263	-31.097666	0.019416	855.345886
264	-31.985949	0.017826	1106.918213
265	-32.972187	0.015465	855.345886
266	-33.620968	0.014039	1157.232788
267	-34.495689	0.013153	1056.603760
268	-48.219425	0.002979	805.031433
269	-48.362450	0.002851	1257.861572
270	-43.360592	0.005135	1358.490601
271	-34.844360	0.012428	1006.289368
272	-31.705641	0.017220	754.716980
273	-32.511425	0.016171	805.031433
274	-32.457470	0.015361	754.716980
275	-32.825623	0.014784	805.031433
276	-32.533512	0.016195	905.660400
277	-33.837181	0.013431	805.031433
278	-34.486599	0.012884	603.773621
279	-34.644535	0.012780	805.031433
280	-35.167778	0.012098	1006.289368
281	-35.419758	0.012118	805.031433
282	-35.962257	0.012084	402.515717
283	-34.561287	0.013875	855.345886
284	-35.920528	0.012354	754.716980
285	-36.235329	0.011834	805.031433
286	-36.555759	0.011547	855.345886
287	-37.958225	0.009873	905.660400
288	-37.843086	0.009881	754.716980
289	-37.603813	0.010697	603.773621
290	-37.500404	0.010153	905.660400
291	-39.070221	0.008426	1207.547241
292	-40.479961	0.007389	805.031433
293	-46.799294	0.003607	754.716980
294	-45.725269	0.004041	452.830200
295	-47.688652	0.003258	352.201263
296	-48.045090	0.003149	301.886810
297	-46.720318	0.003467	553.459106
298	-40.223137	0.007050	754.716980
299	-37.812111	0.009686	1207.547241
300	-37.413151	0.010084	754.716980
301	-36.181263	0.011937	1157.232788
302	-38.405136	0.008931	1006.289368
303	-38.310787	0.009067	855.345886
304	-38.288654	0.009266	1006.289368
305	-39.938778	0.007924	805.031433
306	-40.324024	0.007682	704.402527
307	-42.066090	0.006333	1157.232788
308	-42.315594	0.005976	1106.918213
309	-42.203629	0.006088	805.031433
310	-43.308239	0.005265	1207.547241
311	-45.135582	0.004528	1207.547241
312	-46.775810	0.003659	1358.490601
313	-55.108406	0.001511	955.974792
314	-52.605698	0.001624	1811.320801
315	-47.277325	0.002632	2163.521973
316	-64.318153	0.000494	3119.496826
317	-67.535774	0.000341	3974.842773
318	-67.680191	0.000349	4025.157471
319	-72.758827	0.000154	4075.471924
320	-74.002174	0.000138	2515.723145
321	-58.274998	0.000985	1408.805054
322	-60.785072	0.000735	1509.433960
323	-58.798866	0.001024	352.201263
324	-60.766361	0.000813	301.886810
325	-60.018002	0.000829	3320.754883
326	-56.610893	0.001208	3471.697998
327	-50.850334	0.002376	955.974792
328	-42.324570	0.006400	1459.119385
329	-42.240490	0.005984	1308.176147
330	-38.986301	0.007929	1962.264160
331	-39.998333	0.007364	1459.119385
332	-42.928867	0.005212	855.345886
333	-46.912735	0.003684	402.515717
334	-46.529976	0.003692	805.031433
335	-47.841270	0.003217	855.345886
336	-48.326389	0.003080	503.144684
337	-50.002785	0.002522	402.515717
338	-55.106415	0.001517	201.257858
339	-56.353760	0.001122	201.257858
340	-40.083363	0.006869	1509.433960
341	-40.889496	0.007092	805.031433
342	-44.604782	0.004729	1006.289368
343	-54.285782	0.001519	1006.289368
344	-45.952053	0.004079	754.716980
345	-37.913414	0.010300	855.345886
346	-38.414978	0.008970	1006.289368
347	-38.365448	0.008865	1257.861572
348	-37.918934	0.009248	1358.490601
349	-39.708378	0.007750	1257.861572
350	-46.489979	0.003698	704.402527
351	-57.392509	0.001195	352.201263
352	-61.639999	0.000574	2113.207520
353	-70.356216	0.000229	1811.320801
354	-73.322556	0.000157	2465.408691
355	-43.077450	0.003627	2616.352295
356	-43.545841	0.004816	2616.352295
357	-49.806946	0.002658	1106.918213
358	-36.681244	0.011232	1207.547241
359	-34.015472	0.013476	754.716980
360	-38.357906	0.008902	1207.547241
361	-38.725452	0.008813	1207.547241
362	-39.601021	0.008286	905.660400
363	-38.973930	0.008523	553.459106
364	-35.005001	0.011819	1006.289368
365	-33.955074	0.013481	1408.805054
366	-33.505611	0.014216	1006.289368
367	-34.276642	0.013673	1257.861572
368	-35.276119	0.012442	1006.289368
369	-37.685474	0.009841	553.459106
370	-39.347618	0.007990	754.716980
371	-41.961288	0.005963	704.402527
372	-43.724895	0.005264	402.515717
373	-44.860241	0.004783	301.886810
374	-44.822006	0.004925	301.886810
375	-43.467373	0.005785	251.572342
376	-41.909794	0.006551	402.515717
377	-40.648071	0.007399	503.144684
378	-40.826866	0.007220	402.515717
379	-39.606789	0.007915	704.402527
380	-40.175415	0.007686	553.459106
381	-39.193100	0.008302	654.088074
382	-40.467800	0.007573	603.773621
383	-45.293472	0.004445	503.144684
384	-45.367462	0.004020	503.144684
385	-41.989620	0.006204	352.201263
386	-43.472183	0.005538	301.886810
387	-44.350960	0.004378	603.773621
388	-53.455887	0.001719	251.572342
389	-57.447762	0.001071	201.257858
390	-57.036686	0.001144	301.886810
391	-50.686115	0.002229	603.773621
